,Rhyme,Kind,Line count
2606,"['The nuptial knot was scarcely tied,', ""When Henry's eye strange lustre fired,"", '""She\'s mine! she\'s mine!"" he faltering cried,', 'And in that throb of joy expired.']",abab,4
2607,"['Ye Lords and Commons, Men of Wit,', 'And Pleasure about Town;', 'Read this ere you translate one Bit', 'Of Books of high Renown.']",abab,4
2608,"['Beware of Latin Authors all!', 'Nor think your Verses Sterling,', 'Though with a Golden Pen you scrawl,', 'And scribble in a Berlin:']",abab,4
2609,"['For not the Desk with silver Nails,', 'Nor Bureau of Expense,', ""Nor standish well japann'd avails,"", 'To writing of good Sense.']",abab,4
2610,"['Hear how a Ghost in dead of Night,', 'With saucer Eyes of Fire,', 'In woeful wise did sore affright', ""A Wit and courtly 'Squire.""]",abab,4
2611,"['Rare Imp and Phoebus, hopeful Youth', 'Like Puppy tame that uses', 'To fetch and carry, in his Mouth,', 'The Works of all the Muses.']",abab,4
2612,"['Ah! why did he write Poetry,', 'That hereto was so civil;', 'And sell his soul for vanity,', 'To Rhyming and the Devil?']",abab,4
2613,"['A Desk he had of curious Work,', 'With glittering Studs about;', 'Within the same did Sandys lurk,', 'Though Ovid lay without.']",abab,4
2614,"[""Now as he scratch'd to fetch up Thought,"", ""Forth popp'd the Sprite so thin;"", 'And from the Key-hole bolted out,', 'All upright as a Pin.']",abab,4
2615,"['With Whiskers, Band, and Pantaloon,', 'And Ruff composed most duly;', ""This 'Squire he dropp'd his Pen full soon,"", 'While as the Light burnt bluely.']",abab,4
2616,"[""'Ho! Master Sam,' quoth Sandys' sprite,"", ""'Write on, nor let me scare ye;"", 'Forsooth, if Rhymes fall in not right,', 'To Budgell seek, or Carey.']",abab,4
2617,"[""'I hear the Beat of Jacob's Drums,"", 'Poor Ovid finds no Quarter!', 'See first the merry Pembroke comes', 'In Haste, without his Garter.']",abab,4
2618,"[""'Then Lords and Lordlings, 'Squires and Knights,"", 'Wits, Witlings, Prigs and Peers!', ""Garth at St. James's, and at White's,"", 'Beats up for Volunteers.']",abab,4
2619,"[""'What Fenton will not do, nor Gay,"", 'Nor Congreve, Rowe, nor Stanyan,', ""Tom Burnet or Tom D'Urfey may,"", 'John Dunton, Steele, or any one.']",abab,4
2620,"[""'If Justice Philips' costive head"", 'Some frigid Rhymes disburses;', 'They shall like Persian Tales be read,', 'And glad both Babes and Nurses.']",abab,4
2621,"[""'Let Warwick's Muse with Ashurst join,"", ""And Ozell's with Lord Hervey's:"", 'Tickell and Addison combine,', 'And P-pe translate with Jervas.']",abab,4
2622,"[""'Landsdowne himself, that lively Lord,"", 'Who bows to every Lady,', 'Shall join with Frowde in one Accord,', 'And be like Tate and Brady.']",abab,4
2623,"[""'Ye Ladies too draw forth your pen,"", 'I pray where can the hurt lie?', 'Since you have Brains as well as Men,', 'As witness Lady Wortley.']",abab,4
2624,"[""'Now, Tonson, list thy Forces all,"", 'Review them, and tell Noses;', 'For to poor Ovid shall befal', 'A strange Metamorphosis.']",abab,4
2625,"[""'A Metamorphosis more strange"", ""Than all his Books can vapour;'"", ""'To what' (quoth 'squire) 'shall Ovid change?'"", ""Quoth Sandys: 'To waste paper.'""]",abab,4
2626,"['The Honourable M. T. Nutt', 'About the bush did jog.', ""Till, passing by a settler's hut,"", 'He stopped and bought a dog.']",abab,4
2627,"['Then started homewards full of hope,', 'Alas, that hopes should fail!', 'The dog pulled back and took the rope', ""Beneath the horse's tail.""]",abab,4
2628,"['The Horse remarked, ""I would be soft', 'Such liberties to stand!""', '""Oh dog,"" he said, ""Go up aloft,', 'Young man, go on the land!""']",abab,4
2629,"['They spoke of Progress spiring round,', 'Of light and Mrs Humphrey Ward', 'It is not true to say I frowned,', 'Or ran about the room and roared;']",abab,4
2630,"['I might have simply sat and snored', 'I rose politely in the club', 'And said, `I feel a little bored;', ""Will someone take me to a pub?'""]",abab,4
2631,"[""The new world's wisest did surround"", 'Me; and it pains me to record', 'I did not think their views profound,', 'Or their conclusions well assured;']",abab,4
2632,"[""The simple life I can't afford,"", 'Besides, I do not like the grub', ""I want a mash and sausage, `scored'"", 'Will someone take me to a pub?']",abab,4
2633,"['I know where Men can still be found,', 'Anger and clamorous accord,', 'And virtues growing from the ground,', 'And fellowship of beer and board,']",abab,4
2634,"['And song, that is a sturdy cord,', 'And hope, that is a hardy shrub,', ""And goodness, that is God's last word"", 'Will someone take me to a pub?']",abab,4
2635,"['Prince, Bayard would have smashed his sword', 'To see the sort of knights you dub', 'Is that the last of them--O Lord', 'Will someone take me to a pub?']",abab,4
2636,"[""'Lay me in a cushioned chair;"", 'Carry me, ye four,', 'With cushions here and cushions there,', 'To see the world once more.']",abab,4
2637,"[""'To stable and to kennel go;"", 'Bring what is there to bring;', 'Lead my Lollard to and fro,', 'Or gently in a ring.']",abab,4
2638,"[""'Put the chair upon the grass:"", 'Bring Rody and his hounds,', 'That I may contented pass', ""From these earthly bounds.'""]",abab,4
2639,"['His eyelids droop, his head falls low,', 'His old eyes cloud with dreams;', 'The sun upon all things that grow', 'Falls in sleepy streams.']",abab,4
2640,"['Brown Lollard treads upon the lawn,', 'And to the armchair goes,', ""And now the old man's dreams are gone,"", 'He smooths the long brown nose.']",abab,4
2641,"['And now moves many a pleasant tongue', 'Upon his wasted hands,', 'For leading aged hounds and young', 'The huntsman near him stands.']",abab,4
2642,"[""'Huntsmam Rody, blow the horn,"", ""Make the hills reply.'"", 'The huntsman loosens on the morn', 'A gay wandering cry.']",abab,4
2643,"[""Fire is in the old man's eyes,"", 'His fingers move and sway,', 'And when the wandering music dies', 'They hear him feebly say,']",abab,4
2644,"[""'Huntsman Rody, blow the horn,"", ""Make the hills reply.'"", ""'I cannot blow upon my horn,"", ""I can but weep and sigh.'""]",abab,4
2645,"['Servants round his cushioned place', 'Are with new sorrow wrung;', 'Hounds are gazing on his face,', 'Aged hounds and young.']",abab,4
2646,"['One blind hound only lies apart', 'On the sun-smitten grass;', 'He holds deep commune with his heart:', 'The moments pass and pass:']",abab,4
2647,"['The blind hound with a mournful din', 'Lifts slow his wintry head;', 'The servants bear the body in;', 'The hounds wail for the dead.']",abab,4
2648,"['There are fires on Lulu Island, and the sky is opalescent', 'With the pearl and purple tinting from the smouldering of peat.', 'And the Dream Hills lift their summits in a sweeping, hazy crescent,', 'With the Capilano canyon at their feet.']",abab,4
2649,"['There are fires on Lulu Island, and the smoke, uplifting, lingers', 'In a faded scarf of fragrance as it creeps across the day,', 'And the Inlet and the Narrows blur beneath its silent fingers,', 'And the canyon is enfolded in its grey.']",abab,4
2650,"['But the sun its face is veiling like a cloistered nun at vespers;', 'As towards the alter candles of the night a censer swings,', 'And the echo of tradition wakes from slumbering and whispers,', 'Where the Capilano river sobs and sings.']",abab,4
2651,"['It was Yaada, lovely Yaada, who first taught the stream its sighing,', ""For 'twas silent till her coming, and 'twas voiceless as the shore;"", 'But throughout the great forever it will sing the song undying', 'That the lips of lovers sing for evermore.']",abab,4
2652,"['He was chief of all the Squamish, and he ruled the coastal waters', 'And he warred upon her people in the distant Charlotte Isles;', 'She, a winsome basket weaver, daintiest of Haida daughters,', 'Made him captive to her singing and her smiles.']",abab,4
2653,"['Till his hands forgot to havoc and his weapons lost their lusting,', 'Till his stormy eyes allured her from the land of Totem Poles,', ""Till she followed where he called her, followed with a woman's trusting,"", 'To the canyon where the Capilano rolls.']",abab,4
2654,"['Oh mother, mother, where is happiness?', ""They took my lover's tallness off to war,"", 'Left me lamenting. Now I cannot guess', 'What I can use an empty heart-cup for.']",abab,4
2655,"[""He won't be coming back here any more."", 'Some day the war will end, but, oh, I knew', 'When he went walking grandly out that door', 'That my sweet love would have to be untrue.']",abab,4
2656,"['Would have to be untrue. Would have to court', 'Coquettish death, whose impudent and strange', 'Possessive arms and beauty (of a sort)', 'Can make a hard man hesitate--and change.']",abab,4
2657,"['Come hither, gently rowing,', ""Come, bear me quickly o'er"", 'This stream so brightly flowing', 'To yonder woodland shore.']",abab,4
2658,"['But vain were my endeavour', 'To pay thee, courteous guide;', 'Row on, row on, for ever', ""I'd have thee by my side.""]",abab,4
2659,"['Good boatman, prithee haste thee,', 'I seek my father-land. ', 'Say, when I there have placed thee,', 'Dare I demand thy hand?']",abab,4
2660,"[""A maiden's head can never"", 'So hard a point decide;', 'Row on, row on, for ever', ""I'd have thee by my side.""]",abab,4
2661,"['The happy bridal over', 'The wanderer ceased to roam,', 'For, seated by her lover,', 'The boat became her home.']",abab,4
2662,"['And they still sang together', ""As steering o'er the tide:"", 'Row on through wind and weather', 'For ever by my side.']",abab,4
2663,"['Listen again as the chorus calls out', 'At the transition from darkness to light', 'Hearing the Galahs as they loudly shout', 'Revelling in the freedom from last night,']",abab,4
2664,"['As scouts leading the way along its route', 'Heralding the passage of the lord of day', 'See each dawn the Angels make their salute', 'Welcoming the Golden One passing by.']",abab,4
2665,"['Amidst these gripping times in which we try', 'To live unscathed by human fears that bind,', ""There is in us the hope we can't deny"", 'A sort of light, a beacon in our mind.']",abab,4
2666,"[""We're in this ring to fight, fight still today,"", 'And though marred by pain we still stand our ground', 'Until the day when in our graves we lay', ""Battles fought... and our final peace we've found.""]",abab,4
2667,"[""I'm not really that much of a drinking man"", 'Though I drink three quarts of beer in a day', 'When you got a problem you do what you can', ""And I'm chasing the taste of the pretzels away""]",abab,4
2668,"['My wife claims that I acted with impropriety', 'My actions, somehow it seems, have miffed her', 'The same day she became head of the temperance society', 'I caught my head in a brandy snifter']",abab,4
2669,"['I showed my goat how to play chess', 'she was quite good, was not the best.', 'She ate the board and made a mess', 'and failed the Goatly challenge test.']",abab,4
2670,"['She ran amok in the judging tent.', 'Her rivals thought it was heaven sent!', 'Pawns and Bishops all got bent,', 'the Trophy? Twas just a little dent.']",abab,4
2671,"[""So, no more chess, I've thrown that out,"", 'I could not handle the goatly pout.', 'So, over crisps, and a pint of stout,', ""We'll discuss the art of tickling trout.""]",abab,4
2672,"['Good people all, of every sort,', 'Give ear unto my song;', 'And if you find it wondrous short,', 'It cannot hold you long.']",abab,4
2673,"['In Islington there was a man', 'Of whom the world might say,', 'That still a godly race he ran—', ""Whene'er he went to pray.""]",abab,4
2674,"['A kind and gentle heart he had,', 'To comfort friends and foes;', 'The naked every day he clad—', 'When he put on his clothes.']",abab,4
2675,"['And in that town a dog was found,', 'As many dogs there be,', 'Both mongrel, puppy, whelp, and hound,', 'And curs of low degree.']",abab,4
